"","LocationKey","Parcel.Number","Property.Location","Closed.Roll.Year","Assessed.Land.Value","Assessed.Improvement.Value","simple415","completion_year","Use.Code","Use.Definition","Property.Class.Code","Property.Class.Code.Definition","Year.Property.Built","Property.Area","Assessor.Neighborhood.District","Assessor.Neighborhood.Code","Assessor.Neighborhood","Supervisor.District.x","Analysis.Neighborhood","Zip.Code","census_code","census_tract","Project.ID","Project.Status","Housing.Tenure","Planning.Case.Number","Section.415.Declaration","Actual.Estimated.Completion.Date","Number.of.Bathrooms","Number.of.Bedrooms","Number.of.Rooms","Number.of.Stories","Number.of.Units","Project.Units","Affordable.Units","Units.Subject.to.Section.415","On.Site.Affordable.Units","Off.Site.Affordable.Units","Off.Site.Affordable.Units.at.This.Site","SRO.Units","Studio.Units","X1bd.Units","X2bd.Units","X3bd.Units","X4bd.Units","X30..AMI","X50..AMI","X55..AMI","X60..AMI","X80..AMI","X90..AMI","X100..AMI","X120..AMI","X150..AMI"
"34018","(37.78868, -122.3918)","3746190","0000 0338 MAIN                ST00D7C",2017,762450,762450,"Other",2015,"MRES","Multi-Family Residential","A15","Apartment 15 Units or more",2016,1403,9,"9B","Financial District South",6,"Financial District/South Beach",94105,"060750615003011",61500,"2009-016","(6) Complete","Ownership","2000.1073","Off-site BMR Project","11/30/2015",2,2,0,0,0,655,0,655,0,164,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"34522","(37.78868, -122.3918)","3746191","0201 0201 FOLSOM              ST00D7D",2015,0,0,"Other",2015,"MRES","Multi-Family Residential","A15","Apartment 15 Units or more",2016,873,9,"9B","Financial District South",6,"Financial District/South Beach",94105,"060750615003011",61500,"2009-016","(6) Complete","Ownership","2000.1073","Off-site BMR Project","11/30/2015",1,1,0,0,0,655,0,655,0,164,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"35300","(37.78868, -122.3918)","3746191","0000 0338 MAIN                ST00D7D",2016,48133,116290,"Other",2015,"MRES","Multi-Family Residential","A15","Apartment 15 Units or more",2016,873,9,"9B","Financial District South",6,"Financial District/South Beach",94105,"060750615003011",61500,"2009-016","(6) Complete","Ownership","2000.1073","Off-site BMR Project","11/30/2015",1,1,0,0,0,655,0,655,0,164,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"35006","(37.78868, -122.3918)","3746191","0000 0338 MAIN                ST00D7D",2017,448655,448656,"Other",2015,"MRES","Multi-Family Residential","A15","Apartment 15 Units or more",2016,873,9,"9B","Financial District South",6,"Financial District/South Beach",94105,"060750615003011",61500,"2009-016","(6) Complete","Ownership","2000.1073","Off-site BMR Project","11/30/2015",1,1,0,0,0,655,0,655,0,164,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"35526","(37.78868, -122.3918)","3746192","0201 0201 FOLSOM              ST00D7E",2015,0,0,"Other",2015,"MRES","Multi-Family Residential","A15","Apartment 15 Units or more",2016,1382,9,"9B","Financial District South",6,"Financial District/South Beach",94105,"060750615003011",61500,"2009-016","(6) Complete","Ownership","2000.1073","Off-site BMR Project","11/30/2015",2,2,0,0,0,655,0,655,0,164,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"34044","(37.78868, -122.3918)","3746192","0000 0338 MAIN                ST00D7E",2016,77668,187650,"Other",2015,"SRES","Single Family Residential","Z","Condominium",2016,1382,9,"9B","Financial District South",6,"Financial District/South Beach",94105,"060750615003011",61500,"2009-016","(6) Complete","Ownership","2000.1073","Off-site BMR Project","11/30/2015",2,2,0,0,0,655,0,655,0,164,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"33965","(37.78868, -122.3918)","3746192","0000 0338 MAIN                ST00D7E",2017,711450,711450,"Other",2015,"SRES","Single Family Residential","Z","Condominium",2016,1382,9,"9B","Financial District South",6,"Financial District/South Beach",94105,"060750615003011",61500,"2009-016","(6) Complete","Ownership","2000.1073","Off-site BMR Project","11/30/2015",2,2,0,0,0,655,0,655,0,164,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"35112","(37.78868, -122.3918)","3746193","0201 0201 FOLSOM              ST00D7F",2015,0,0,"Other",2015,"MRES","Multi-Family Residential","A15","Apartment 15 Units or more",2016,1181,9,"9B","Financial District South",6,"Financial District/South Beach",94105,"060750615003011",61500,"2009-016","(6) Complete","Ownership","2000.1073","Off-site BMR Project","11/30/2015",2,2,0,0,0,655,0,655,0,164,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"35269","(37.78868, -122.3918)","3746193","0000 0338 MAIN                ST00D7F",2016,69465,167828,"Other",2015,"MRES","Multi-Family Residential","A15","Apartment 15 Units or more",2016,1181,9,"9B","Financial District South",6,"Financial District/South Beach",94105,"060750615003011",61500,"2009-016","(6) Complete","Ownership","2000.1073","Off-site BMR Project","11/30/2015",2,2,0,0,0,655,0,655,0,164,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"35227","(37.78868, -122.3918)","3746193","0000 0338 MAIN                ST00D7F",2017,634950,634950,"Other",2015,"MRES","Multi-Family Residential","A15","Apartment 15 Units or more",2016,1181,9,"9B","Financial District South",6,"Financial District/South Beach",94105,"060750615003011",61500,"2009-016","(6) Complete","Ownership","2000.1073","Off-site BMR Project","11/30/2015",2,2,0,0,0,655,0,655,0,164,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"35113","(37.78868, -122.3918)","3746194","0201 0201 FOLSOM              ST00D7G",2015,0,0,"Other",2015,"MRES","Multi-Family Residential","A15","Apartment 15 Units or more",2016,1401,9,"9B","Financial District South",6,"Financial District/South Beach",94105,"060750615003011",61500,"2009-016","(6) Complete","Ownership","2000.1073","Off-site BMR Project","11/30/2015",2,2,0,0,0,655,0,655,0,164,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"34575","(37.78868, -122.3918)","3746194","0000 0338 MAIN                ST00D7G",2016,85326,206152,"Other",2015,"MRES","Multi-Family Residential","A15","Apartment 15 Units or more",2016,1401,9,"9B","Financial District South",6,"Financial District/South Beach",94105,"060750615003011",61500,"2009-016","(6) Complete","Ownership","2000.1073","Off-site BMR Project","11/30/2015",2,2,0,0,0,655,0,655,0,164,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"35105","(37.78868, -122.3918)","3746194","0000 0338 MAIN                ST00D7G",2017,780300,780300,"Other",2015,"MRES","Multi-Family Residential","A15","Apartment 15 Units or more",2016,1401,9,"9B","Financial District South",6,"Financial District/South Beach",94105,"060750615003011",61500,"2009-016","(6) Complete","Ownership","2000.1073","Off-site BMR Project","11/30/2015",2,2,0,0,0,655,0,655,0,164,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"34232","(37.78868, -122.3918)","3746195","0201 0201 FOLSOM              ST00D7H",2015,0,0,"Other",2015,"MRES","Multi-Family Residential","A15","Apartment 15 Units or more",2016,854,9,"9B","Financial District South",6,"Financial District/South Beach",94105,"060750615003011",61500,"2009-016","(6) Complete","Ownership","2000.1073","Off-site BMR Project","11/30/2015",1,1,0,0,0,655,0,655,0,164,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"34468","(37.78868, -122.3918)","3746195","0000 0338 MAIN                ST00D7H",2016,49773,120255,"Other",2015,"MRES","Multi-Family Residential","A15","Apartment 15 Units or more",2016,854,9,"9B","Financial District South",6,"Financial District/South Beach",94105,"060750615003011",61500,"2009-016","(6) Complete","Ownership","2000.1073","Off-site BMR Project","11/30/2015",1,1,0,0,0,655,0,655,0,164,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"35146","(37.78868, -122.3918)","3746195","0000 0338 MAIN                ST00D7H",2017,456450,456450,"Other",2015,"MRES","Multi-Family Residential","A15","Apartment 15 Units or more",2016,854,9,"9B","Financial District South",6,"Financial District/South Beach",94105,"060750615003011",61500,"2009-016","(6) Complete","Ownership","2000.1073","Off-site BMR Project","11/30/2015",1,1,0,0,0,655,0,655,0,164,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"34864","(37.78868, -122.3918)","3746196","0201 0201 FOLSOM              ST00D8A",2015,0,0,"Other",2015,"MRES","Multi-Family Residential","A15","Apartment 15 Units or more",2016,1379,9,"9B","Financial District South",6,"Financial District/South Beach",94105,"060750615003011",61500,"2009-016","(6) Complete","Ownership","2000.1073","Off-site BMR Project","11/30/2015",2,2,0,0,0,655,0,655,0,164,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"34759","(37.78868, -122.3918)","3746196","0000 0338 MAIN                ST00D8A",2016,90523,218707,"Other",2015,"MRES","Multi-Family Residential","A15","Apartment 15 Units or more",2016,1379,9,"9B","Financial District South",6,"Financial District/South Beach",94105,"060750615003011",61500,"2009-016","(6) Complete","Ownership","2000.1073","Off-site BMR Project","11/30/2015",2,2,0,0,0,655,0,655,0,164,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"34977","(37.78868, -122.3918)","3746196","0000 0338 MAIN                ST00D8A",2017,828750,828750,"Other",2015,"MRES","Multi-Family Residential","A15","Apartment 15 Units or more",2016,1379,9,"9B","Financial District South",6,"Financial District/South Beach",94105,"060750615003011",61500,"2009-016","(6) Complete","Ownership","2000.1073","Off-site BMR Project","11/30/2015",2,2,0,0,0,655,0,655,0,164,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"34353","(37.78868, -122.3918)","3746197","0201 0201 FOLSOM              ST00D8B",2015,0,0,"Other",2015,"MRES","Multi-Family Residential","A15","Apartment 15 Units or more",2016,1178,9,"9B","Financial District South",6,"Financial District/South Beach",94105,"060750615003011",61500,"2009-016","(6) Complete","Ownership","2000.1073","Off-site BMR Project","11/30/2015",2,2,0,0,0,655,0,655,0,164,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"35100","(37.78868, -122.3918)","3746197","0000 0338 MAIN                ST00D8B",2016,87787,212100,"Other",2015,"MRES","Multi-Family Residential","A15","Apartment 15 Units or more",2016,1178,9,"9B","Financial District South",6,"Financial District/South Beach",94105,"060750615003011",61500,"2009-016","(6) Complete","Ownership","2000.1073","Off-site BMR Project","11/30/2015",2,2,0,0,0,655,0,655,0,164,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"34982","(37.78868, -122.3918)","3746197","0000 0338 MAIN                ST00D8B",2017,803250,803250,"Other",2015,"MRES","Multi-Family Residential","A15","Apartment 15 Units or more",2016,1178,9,"9B","Financial District South",6,"Financial District/South Beach",94105,"060750615003011",61500,"2009-016","(6) Complete","Ownership","2000.1073","Off-site BMR Project","11/30/2015",2,2,0,0,0,655,0,655,0,164,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"35186","(37.78868, -122.3918)","3746198","0201 0201 FOLSOM              ST00D8C",2015,0,0,"Other",2015,"MRES","Multi-Family Residential","A15","Apartment 15 Units or more",2016,1403,9,"9B","Financial District South",6,"Financial District/South Beach",94105,"060750615003011",61500,"2009-016","(6) Complete","Ownership","2000.1073","Off-site BMR Project","11/30/2015",2,2,0,0,0,655,0,655,0,164,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"34127","(37.78868, -122.3918)","3746198","0000 0338 MAIN                ST00D8C",2016,94624,228619,"Other",2015,"MRES","Multi-Family Residential","A15","Apartment 15 Units or more",2016,1403,9,"9B","Financial District South",6,"Financial District/South Beach",94105,"060750615003011",61500,"2009-016","(6) Complete","Ownership","2000.1073","Off-site BMR Project","11/30/2015",2,2,0,0,0,655,0,655,0,164,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"35226","(37.78868, -122.3918)","3746198","0000 0338 MAIN                ST00D8C",2017,889766,889766,"Other",2015,"MRES","Multi-Family Residential","A15","Apartment 15 Units or more",2016,1403,9,"9B","Financial District South",6,"Financial District/South Beach",94105,"060750615003011",61500,"2009-016","(6) Complete","Ownership","2000.1073","Off-site BMR Project","11/30/2015",2,2,0,0,0,655,0,655,0,164,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"34670","(37.78868, -122.3918)","3746199","0201 0201 FOLSOM              ST00D8D",2015,0,0,"Other",2015,"MRES","Multi-Family Residential","A15","Apartment 15 Units or more",2016,873,9,"9B","Financial District South",6,"Financial District/South Beach",94105,"060750615003011",61500,"2009-016","(6) Complete","Ownership","2000.1073","Off-site BMR Project","11/30/2015",1,1,0,0,0,655,0,655,0,164,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"35090","(37.78868, -122.3918)","3746199","0000 0338 MAIN                ST00D8D",2016,55516,134130,"Other",2015,"MRES","Multi-Family Residential","A15","Apartment 15 Units or more",2016,873,9,"9B","Financial District South",6,"Financial District/South Beach",94105,"060750615003011",61500,"2009-016","(6) Complete","Ownership","2000.1073","Off-site BMR Project","11/30/2015",1,1,0,0,0,655,0,655,0,164,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"34894","(37.78868, -122.3918)","3746199","0000 0338 MAIN                ST00D8D",2017,507450,507450,"Other",2015,"MRES","Multi-Family Residential","A15","Apartment 15 Units or more",2016,873,9,"9B","Financial District South",6,"Financial District/South Beach",94105,"060750615003011",61500,"2009-016","(6) Complete","Ownership","2000.1073","Off-site BMR Project","11/30/2015",1,1,0,0,0,655,0,655,0,164,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"33960","(37.78868, -122.3918)","3746200","0201 0201 FOLSOM              ST00D8E",2015,0,0,"Other",2015,"MRES","Multi-Family Residential","A15","Apartment 15 Units or more",2016,1382,9,"9B","Financial District South",6,"Financial District/South Beach",94105,"060750615003011",61500,"2009-016","(6) Complete","Ownership","2000.1073","Off-site BMR Project","11/30/2015",2,2,0,0,0,655,0,655,0,164,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"34045","(37.78868, -122.3918)","3746200","0000 0338 MAIN                ST00D8E",2016,83412,201528,"Other",2015,"MRES","Multi-Family Residential","A15","Apartment 15 Units or more",2016,1382,9,"9B","Financial District South",6,"Financial District/South Beach",94105,"060750615003011",61500,"2009-016","(6) Complete","Ownership","2000.1073","Off-site BMR Project","11/30/2015",2,2,0,0,0,655,0,655,0,164,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"34658","(37.78868, -122.3918)","3746200","0000 0338 MAIN                ST00D8E",2017,762450,762450,"Other",2015,"MRES","Multi-Family Residential","A15","Apartment 15 Units or more",2016,1382,9,"9B","Financial District South",6,"Financial District/South Beach",94105,"060750615003011",61500,"2009-016","(6) Complete","Ownership","2000.1073","Off-site BMR Project","11/30/2015",2,2,0,0,0,655,0,655,0,164,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"35074","(37.78868, -122.3918)","3746201","0201 0201 FOLSOM              ST00D8F",2015,0,0,"Other",2015,"MRES","Multi-Family Residential","A15","Apartment 15 Units or more",2016,1181,9,"9B","Financial District South",6,"Financial District/South Beach",94105,"060750615003011",61500,"2009-016","(6) Complete","Ownership","2000.1073","Off-site BMR Project","11/30/2015",2,2,0,0,0,655,0,655,0,164,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"34175","(37.78868, -122.3918)","3746201","0000 0338 MAIN                ST00D8F",2016,77668,187650,"Other",2015,"MRES","Multi-Family Residential","A15","Apartment 15 Units or more",2016,1181,9,"9B","Financial District South",6,"Financial District/South Beach",94105,"060750615003011",61500,"2009-016","(6) Complete","Ownership","2000.1073","Off-site BMR Project","11/30/2015",2,2,0,0,0,655,0,655,0,164,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"35018","(37.78868, -122.3918)","3746201","0000 0338 MAIN                ST00D8F",2017,726148,726149,"Other",2015,"MRES","Multi-Family Residential","A15","Apartment 15 Units or more",2016,1181,9,"9B","Financial District South",6,"Financial District/South Beach",94105,"060750615003011",61500,"2009-016","(6) Complete","Ownership","2000.1073","Off-site BMR Project","11/30/2015",2,2,0,0,0,655,0,655,0,164,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"34369","(37.78868, -122.3918)","3746202","0201 0201 FOLSOM              ST00D8G",2015,0,0,"Other",2015,"MRES","Multi-Family Residential","A15","Apartment 15 Units or more",2016,1401,9,"9B","Financial District South",6,"Financial District/South Beach",94105,"060750615003011",61500,"2009-016","(6) Complete","Ownership","2000.1073","Off-site BMR Project","11/30/2015",2,2,0,0,0,655,0,655,0,164,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"35312","(37.78868, -122.3918)","3746202","0000 0338 MAIN                ST00D8G",2016,88334,213420,"Other",2015,"MRES","Multi-Family Residential","A15","Apartment 15 Units or more",2016,1401,9,"9B","Financial District South",6,"Financial District/South Beach",94105,"060750615003011",61500,"2009-016","(6) Complete","Ownership","2000.1073","Off-site BMR Project","11/30/2015",2,2,0,0,0,655,0,655,0,164,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"34779","(37.78868, -122.3918)","3746202","0000 0338 MAIN                ST00D8G",2017,808350,808350,"Other",2015,"MRES","Multi-Family Residential","A15","Apartment 15 Units or more",2016,1401,9,"9B","Financial District South",6,"Financial District/South Beach",94105,"060750615003011",61500,"2009-016","(6) Complete","Ownership","2000.1073","Off-site BMR Project","11/30/2015",2,2,0,0,0,655,0,655,0,164,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"35119","(37.78868, -122.3918)","3746203","0201 0201 FOLSOM              ST00D8H",2015,0,0,"Other",2015,"MRES","Multi-Family Residential","A15","Apartment 15 Units or more",2016,854,9,"9B","Financial District South",6,"Financial District/South Beach",94105,"060750615003011",61500,"2009-016","(6) Complete","Ownership","2000.1073","Off-site BMR Project","11/30/2015",1,1,0,0,0,655,0,655,0,164,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"34454","(37.78868, -122.3918)","3746203","0000 0338 MAIN                ST00D8H",2016,58250,140739,"Other",2015,"MRES","Multi-Family Residential","A15","Apartment 15 Units or more",2016,854,9,"9B","Financial District South",6,"Financial District/South Beach",94105,"060750615003011",61500,"2009-016","(6) Complete","Ownership","2000.1073","Off-site BMR Project","11/30/2015",1,1,0,0,0,655,0,655,0,164,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"34535","(37.78868, -122.3918)","3746203","0000 0338 MAIN                ST00D8H",2017,534990,534990,"Other",2015,"MRES","Multi-Family Residential","A15","Apartment 15 Units or more",2016,854,9,"9B","Financial District South",6,"Financial District/South Beach",94105,"060750615003011",61500,"2009-016","(6) Complete","Ownership","2000.1073","Off-site BMR Project","11/30/2015",1,1,0,0,0,655,0,655,0,164,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"35529","(37.78868, -122.3918)","3746204","0201 0201 FOLSOM              ST00D9A",2015,0,0,"Other",2015,"MRES","Multi-Family Residential","A15","Apartment 15 Units or more",2016,1379,9,"9B","Financial District South",6,"Financial District/South Beach",94105,"060750615003011",61500,"2009-016","(6) Complete","Ownership","2000.1073","Off-site BMR Project","11/30/2015",2,2,0,0,0,655,0,655,0,164,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"34443","(37.78868, -122.3918)","3746204","0000 0338 MAIN                ST00D9A",2016,94624,228619,"Other",2015,"MRES","Multi-Family Residential","A15","Apartment 15 Units or more",2016,1379,9,"9B","Financial District South",6,"Financial District/South Beach",94105,"060750615003011",61500,"2009-016","(6) Complete","Ownership","2000.1073","Off-site BMR Project","11/30/2015",2,2,0,0,0,655,0,655,0,164,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"34657","(37.78868, -122.3918)","3746204","0000 0338 MAIN                ST00D9A",2017,864450,864450,"Other",2015,"MRES","Multi-Family Residential","A15","Apartment 15 Units or more",2016,1379,9,"9B","Financial District South",6,"Financial District/South Beach",94105,"060750615003011",61500,"2009-016","(6) Complete","Ownership","2000.1073","Off-site BMR Project","11/30/2015",2,2,0,0,0,655,0,655,0,164,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"34814","(37.78868, -122.3918)","3746205","0201 0201 FOLSOM              ST00D9B",2015,0,0,"Other",2015,"MRES","Multi-Family Residential","A15","Apartment 15 Units or more",2016,1178,9,"9B","Financial District South",6,"Financial District/South Beach",94105,"060750615003011",61500,"2009-016","(6) Complete","Ownership","2000.1073","Off-site BMR Project","11/30/2015",2,2,0,0,0,655,0,655,0,164,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
